stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,corner_placement,stop_position,on_street,at_street,heading
1222,1222,4621 Stassney/Pleasant Valley,004621 Stassney & Pleasant Valley,30.193067,-97.74451,,https://www.capmetro.org/stopdetail/index.php?stop=1222,0,,,0,SE,N,Stassney,Pleasant Valley,357
1223,1223,2522 Stassney/Chaparral,002522 Stassney & Chaparral,30.193919,-97.747016,,https://www.capmetro.org/stopdetail/index.php?stop=1223,0,,,0,NE,N,Stassney,Chaparral,266
1224,1224,2408 Stassney/Palo Blanco,002408 Stassney & Palo Blanco,30.193714,-97.750685,,https://www.capmetro.org/stopdetail/index.php?stop=1224,0,,,0,NW,M,Stassney,Palo Blanco,266
1228,1228,2008 Teri/Pepper,002008 Teri & Pepper,30.202365,-97.752499,,https://www.capmetro.org/stopdetail/index.php?stop=1228,0,,,0,NW,F,Teri,Pepper,309
1229,1229,4801 Freidrich/Teri,004801 Freidrich & Teri,30.204466,-97.753036,,https://www.capmetro.org/stopdetail/index.php?stop=1229,0,,,0,NE,F,Freidrich,Teri,28
1230,1230,4601 Freidrich/City Yard,004601 Freidrich & City Yard,30.208174,-97.750684,,https://www.capmetro.org/stopdetail/index.php?stop=1230,0,,,0,NE,M,Freidrich,City Yard,29
1231,1231,4217 Freidrich/St Elmo,004217 Freidrich & st Elmo,30.211335,-97.748705,,https://www.capmetro.org/stopdetail/index.php?stop=1231,0,,,0,NE,M,Freidrich,st Elmo,27
1232,1232,4115 Freidrich/Woodward,004115 Freidrich & Woodward,30.213484,-97.746116,,https://www.capmetro.org/stopdetail/index.php?stop=1232,0,,,0,SW,N,Freidrich,Woodward,117
1233,1233,Woodward/Ben White SE Corner,002076 Woodward & Ben White,30.215081,-97.744146,,https://www.capmetro.org/stopdetail/index.php?stop=1233,0,,,0,SE,N,Woodward,Ben White,22
1235,1235,1901 Woodward/Parker,001901 Woodward & Parker,30.219456,-97.743789,,https://www.capmetro.org/stopdetail/index.php?stop=1235,0,,,0,NE,N,Woodward,Parker,349
1237,1237,3101 Parker/Wickshire,003101 Parker & Wickshire,30.224517,-97.742158,,https://www.capmetro.org/stopdetail/index.php?stop=1237,0,,,0,SE,N,Parker,Wickshire,20
1238,1238,2801 Parker/Royal Hill,002801 Parker & Royal Hill,30.227381,-97.740387,,https://www.capmetro.org/stopdetail/index.php?stop=1238,0,,,0,NE,F,Parker,Royal Hill,27
1239,1239,2501 Parker/Braxton,002501 Parker & Braxton,30.230144,-97.7382,,https://www.capmetro.org/stopdetail/index.php?stop=1239,0,,,0,SE,N,Parker,Braxton,29
1240,1240,2301 Parker/Oltorf,002301 Parker & Oltorf,30.232116,-97.736934,,https://www.capmetro.org/stopdetail/index.php?stop=1240,0,,,0,SE,N,Parker,Oltorf,29
1242,1242,2001 Burton/Mariposa,002001 Burton & Mariposa,30.233411,-97.731925,,https://www.capmetro.org/stopdetail/index.php?stop=1242,0,,,0,SE,N,Burton,Mariposa,22
1243,1243,Burton/Valley Hill Cir.,001900 Burton & Valley Hill,30.23436,-97.730784,,https://www.capmetro.org/stopdetail/index.php?stop=1243,0,,,0,SE,N,Burton,Valley Hill,59
1244,1244,1801 Burton/Woodland,001801 Burton & Woodland,30.235764,-97.72851,,https://www.capmetro.org/stopdetail/index.php?stop=1244,0,,,0,SE,N,Burton,Woodland,33
1246,1246,1000 East Riverside/Travis Heights,001000 Riverside & Travis Heights,30.249906,-97.738594,,https://www.capmetro.org/stopdetail/index.php?stop=1246,0,,,0,NE,N,Riverside,Travis Heights,291
1249,1249,150 Riverside/Newning,000150 Riverside & Newning,30.255868,-97.74546,,https://www.capmetro.org/stopdetail/index.php?stop=1249,0,,,0,NW,M,Riverside,Newning,321
1253,1253,2031 San Jacinto/21st,002031 San Jacinto & 21St,30.283104,-97.73391,,https://www.capmetro.org/stopdetail/index.php?stop=1253,0,,,0,SE,N,San Jacinto,21St,342
1256,1256,2525 San Jacinto/Dean Keeton,002525 San Jacinto & Dean Keeton,30.288776,-97.734397,,https://www.capmetro.org/stopdetail/index.php?stop=1256,0,,,0,SE,N,San Jacinto,Dean Keeton,342
1257,1257,Duval/Bellevue,003001 Duval & Bellevue,30.292127,-97.733917,,https://www.capmetro.org/stopdetail/index.php?stop=1257,0,,,0,NE,F,Duval,Bellevue,29
1258,1258,Duval/32nd,003108 Duval & 32Nd,30.293384,-97.733108,,https://www.capmetro.org/stopdetail/index.php?stop=1258,0,,,0,SE,M,Duval,32Nd,28
1259,1259,Duval/Harris,003305 Duval & Harris,30.29591,-97.73149,,https://www.capmetro.org/stopdetail/index.php?stop=1259,0,,,0,SE,N,Duval,Harris,27
1260,1260,3717 Duval/38th,003717 Duval & 38Th,30.298515,-97.729831,,https://www.capmetro.org/stopdetail/index.php?stop=1260,0,,,0,SE,N,Duval,38Th,28
1261,1261,4017 Duval/41st,004017 Duval & 41St,30.30214,-97.727604,,https://www.capmetro.org/stopdetail/index.php?stop=1261,0,,,0,SE,N,Duval,41St,27
1262,1262,Duval/Park,004206 Duval & Park,30.304132,-97.726358,,https://www.capmetro.org/stopdetail/index.php?stop=1262,0,,,0,NE,F,Duval,Park,28
1263,1263,4433 Duval/45th,004433 Duval & 45Th,30.306896,-97.724576,,https://www.capmetro.org/stopdetail/index.php?stop=1263,0,,,0,SE,N,Duval,45Th,27
1264,1264,4533 Duval/45th,004533 Duval & 45Th,30.308301,-97.723678,,https://www.capmetro.org/stopdetail/index.php?stop=1264,0,,,0,NE,M,Duval,45Th,28
1265,1265,4803 Duval/48th Street,004803 Duval & 48Th,30.311174,-97.721789,,https://www.capmetro.org/stopdetail/index.php?stop=1265,0,,,0,NE,F,Duval,48Th,28
1267,1267,Duval/Bruning,005100 Duval & Bruning,30.314435,-97.719695,,https://www.capmetro.org/stopdetail/index.php?stop=1267,0,,,0,NE,F,Duval,Bruning,28
1271,1271,5613 Avenue F/Koenig,005613 Avenue F & Koenig,30.321598,-97.71873,,https://www.capmetro.org/stopdetail/index.php?stop=1271,0,,,0,SE,N,Avenue F,Koenig,15
1273,1273,6902 Airport Blvd/Guadalupe,006902 Airport & Guadalupe,30.333977,-97.716818,,https://www.capmetro.org/stopdetail/index.php?stop=1273,0,,,0,NE,M,Airport,Guadalupe,339
1274,1274,Guadalupe/Kennistson,006800 Guadalupe & Kennistson,30.334694,-97.716377,,https://www.capmetro.org/stopdetail/index.php?stop=1274,0,,,0,SE,N,Guadalupe,Kennistson,29
1275,1275,7125 Guadalupe/St Johns,007125 Guadalupe & st Johns,30.337671,-97.714427,,https://www.capmetro.org/stopdetail/index.php?stop=1275,0,,,0,SE,N,Guadalupe,st Johns,30
1276,1276,7417 Guadalupe/Crestland,007417 Guadalupe & Crestland,30.339996,-97.712898,,https://www.capmetro.org/stopdetail/index.php?stop=1276,0,,,0,SE,N,Guadalupe,Crestland,28
1278,1278,7601 Northcrest/Prairie Dell,007601 Northcrest & Prairie Dell,30.340632,-97.708421,,https://www.capmetro.org/stopdetail/index.php?stop=1278,0,,,0,SE,N,Northcrest,Prairie Dell,39
1282,1282,Georgian/Red Oak,008300 Georgian & Red Oak,30.349494,-97.702006,,https://www.capmetro.org/stopdetail/index.php?stop=1282,0,,,0,NE,F,Georgian,Red Oak,23
1283,1283,Georgian/Walnut,008504 Georgian & Walnut,30.351297,-97.700509,,https://www.capmetro.org/stopdetail/index.php?stop=1283,0,,,0,NE,F,Georgian,Walnut,34
1284,1284,Georgian/Little Walnut,008700 Georgian & Little Walnut,30.353431,-97.698728,,https://www.capmetro.org/stopdetail/index.php?stop=1284,0,,,0,NE,F,Georgian,Little Walnut,36
1285,1285,Georgian/Home Place,008800 Georgian & Home,30.356009,-97.696169,,https://www.capmetro.org/stopdetail/index.php?stop=1285,0,,,0,NE,M,Georgian,Home,27
1286,1286,9013 Georgian/Fawnridge,009013 Georgian & Fawnridge,30.358122,-97.694809,,https://www.capmetro.org/stopdetail/index.php?stop=1286,0,,,0,SE,N,Georgian,Fawnridge,16
1289,1289,307 Rundberg/North Creek,000307 Rundberg & North Creek,30.360039,-97.692027,,https://www.capmetro.org/stopdetail/index.php?stop=1289,0,,,0,SW,N,Rundberg,North Creek,119
1296,1296,7346 Lamar/Sugaree,007416 Lamar & Sugaree,30.34127,-97.71682,,https://www.capmetro.org/stopdetail/index.php?stop=1296,0,,,0,NW,N,Lamar,Sugaree,208
1307,1307,1041 St Johns/Meador,001041 st Johns & Meador,30.32904,-97.69637,,https://www.capmetro.org/stopdetail/index.php?stop=1307,0,,,0,SW,N,st Johns,Meador,121
1308,1308,1127 St Johns/Grand Canyon,001127 st Johns & Grand Canyon,30.32813,-97.69448,,https://www.capmetro.org/stopdetail/index.php?stop=1308,0,,,0,SW,N,st Johns,Grand Canyon,118
1313,1313,Berkman/US 290 NW Corner,007000 Berkman & US 290,30.3223,-97.68924,,https://www.capmetro.org/stopdetail/index.php?stop=1313,0,,,0,NW,N,Berkman,US 290,174
1316,1316,6208 Berkman/Glen Valley,006208 Berkman & Glen Valley,30.316451,-97.691223,,https://www.capmetro.org/stopdetail/index.php?stop=1316,0,,,0,NW,N,Berkman,Glen Valley,208
1318,1318,5810 Berkman/Sweetbriar,005810 Berkman & Sweetbriar,30.312311,-97.693666,,https://www.capmetro.org/stopdetail/index.php?stop=1318,0,,,0,SW,F,Berkman,Sweetbriar,204
1319,1319,Berkman/Cloverleaf,005600 Berkman & Cloverleaf,30.309342,-97.695539,,https://www.capmetro.org/stopdetail/index.php?stop=1319,0,,,0,NW,N,Berkman,Cloverleaf,208
1330,1330,4612 Springdale/Touchstone,004612 Springdale & Touchstone,30.289603,-97.680296,,https://www.capmetro.org/stopdetail/index.php?stop=1330,0,,,0,NW,N,Springdale,Touchstone,208
1331,1331,4300 Springdale/Martin Luther King,004300 Springdale & Martin Luther King,30.286134,-97.682608,,https://www.capmetro.org/stopdetail/index.php?stop=1331,0,,,0,NW,N,Springdale,Martin Luther King,209
1332,1332,Springdale/Oak Cliff,001800 Springdale & Oak Cliff,30.285006,-97.683281,,https://www.capmetro.org/stopdetail/index.php?stop=1332,0,,,0,NW,N,Springdale,Oak Cliff,209
1334,1334,Springdale/Glomar,001412 Springdale & Glomar,30.281879,-97.685305,,https://www.capmetro.org/stopdetail/index.php?stop=1334,0,,,0,NW,N,Springdale,Glomar,211
1335,1335,1200 Springdale/12th,001200 Springdale & 12Th,30.279234,-97.686965,,https://www.capmetro.org/stopdetail/index.php?stop=1335,0,,,0,NW,N,Springdale,12Th,209
1336,1336,1150 Springdale/Webberville,001150 Springdale & Webberville,30.276735,-97.688489,,https://www.capmetro.org/stopdetail/index.php?stop=1336,0,,,0,NW,N,Springdale,Webberville,208
1337,1337,1106 Springdale/Ledesma,001106 Springdale & Ledesma,30.274303,-97.69009,,https://www.capmetro.org/stopdetail/index.php?stop=1337,0,,,0,NW,N,Springdale,Ledesma,205
1338,1338,1050 Springdale/Prock,001050 Springdale & Prock,30.270901,-97.692225,,https://www.capmetro.org/stopdetail/index.php?stop=1338,0,,,0,NW,N,Springdale,Prock,208
1339,1339,1018 Springdale/Goodwin,001018 Springdale & Goodwin,30.267579,-97.694349,,https://www.capmetro.org/stopdetail/index.php?stop=1339,0,,,0,NW,N,Springdale,Goodwin,208
1340,1340,1006 Springdale/Airport,001006 Springdale & Airport,30.266136,-97.695276,,https://www.capmetro.org/stopdetail/index.php?stop=1340,0,,,0,NW,N,Springdale,Airport,208
1341,1341,3600 Govalle/Gunter,003600 Govalle & Gunter,30.264829,-97.698664,,https://www.capmetro.org/stopdetail/index.php?stop=1341,0,,,0,NE,N,Govalle,Gunter,292
1342,1342,3200 Govalle/Tillery,003200 Govalle & Tillery,30.26602,-97.70202,,https://www.capmetro.org/stopdetail/index.php?stop=1342,0,,,0,NE,N,Govalle,Tillery,292
1344,1344,Govalle/Webberville,002700 Govalle & Webberville,30.2677,-97.70687,,https://www.capmetro.org/stopdetail/index.php?stop=1344,0,,,0,NE,N,Govalle,Webberville,291
1346,1346,850 Pleasant Valley/Webberville,000850 Pleasant Valley & Webberville,30.26516,-97.70881,,https://www.capmetro.org/stopdetail/index.php?stop=1346,0,,,0,SE,F,Pleasant Valley,Webberville,129
1347,1347,820 Pleasant Valley/Lyons,000820 Pleasant Valley & Lyons,30.26365,-97.70834,,https://www.capmetro.org/stopdetail/index.php?stop=1347,0,,,0,SW,M,Pleasant Valley,Lyons,194
1349,1349,650 Pleasant Valley/7th,000650 Pleasant Valley & 7Th,30.259735,-97.709729,,https://www.capmetro.org/stopdetail/index.php?stop=1349,0,,,0,SW,F,Pleasant Valley,7Th,201
1352,1352,104 Pleasant Valley/Cesar Chavez,000104 Pleasant Valley & Cesar Chavez,30.253275,-97.712766,,https://www.capmetro.org/stopdetail/index.php?stop=1352,0,,,0,NW,N,Pleasant Valley,Cesar Chavez,202
1353,1353,1108 Pleasant Valley/Lakeshore,001108 Pleasant Valley & Lakeshore,30.242025,-97.717608,,https://www.capmetro.org/stopdetail/index.php?stop=1353,0,,,0,SW,F,Pleasant Valley,Lakeshore,209
1356,1356,2502 Oltorf/Pleasant Valley,002502 Oltorf & Pleasant Valley,30.227843,-97.728279,,https://www.capmetro.org/stopdetail/index.php?stop=1356,0,,,0,NW,F,Oltorf,Pleasant Valley,301
1358,1358,2030 Oltorf/Willow Creek,002030 Oltorf & Willow Creek,30.230518,-97.732354,,https://www.capmetro.org/stopdetail/index.php?stop=1358,0,,,0,NW,M,Oltorf,Willow Creek,299
1359,1359,2201 Burton/Oltorf,002201 Burton & Oltorf,30.231208,-97.73355,,https://www.capmetro.org/stopdetail/index.php?stop=1359,0,,,0,NE,F,Burton,Oltorf,12
1361,1361,Burton/Riverside,001600 Burton & Riverside,30.239196,-97.727578,,https://www.capmetro.org/stopdetail/index.php?stop=1361,0,,,0,SE,M,Burton,Riverside,26
1363,1363,Elmont/Pleasant Valley,002538 Elmont & Pleasant Valley,30.239077,-97.720327,,https://www.capmetro.org/stopdetail/index.php?stop=1363,0,,,0,SW,N,Elmont,Pleasant Valley,118
1364,1364,1100 Pleasant Valley/Lakeshore,001100 Pleasant Valley & Lakeshore,30.242291,-97.717206,,https://www.capmetro.org/stopdetail/index.php?stop=1364,0,,,0,SE,N,Pleasant Valley,Lakeshore,29
1365,1365,517 Pleasant Valley (Krieg Field),000517 Pleasant Valley & Canterbury,30.245846,-97.714948,,https://www.capmetro.org/stopdetail/index.php?stop=1365,0,,,0,SE,N,Pleasant Valley,Canterbury,28
1366,1366,Pleasant Valley/2nd,000100 Pleasant Valley & 2Nd,30.25371,-97.712369,,https://www.capmetro.org/stopdetail/index.php?stop=1366,0,,,0,SE,N,Pleasant Valley,2Nd,22
1367,1367,301 Pleasant Valley/3rd,000301 Pleasant Valley & 3Rd,30.255151,-97.7117,,https://www.capmetro.org/stopdetail/index.php?stop=1367,0,,,0,NE,F,Pleasant Valley,3Rd,22
1368,1368,501 Pleasant Valley/5th,000501 Pleasant Valley & 5Th,30.257418,-97.710603,,https://www.capmetro.org/stopdetail/index.php?stop=1368,0,,,0,NE,M,Pleasant Valley,5Th,22
1369,1369,651 Pleasant Valley/7th,000651 Pleasant Valley & 7Th,30.259906,-97.709468,,https://www.capmetro.org/stopdetail/index.php?stop=1369,0,,,0,SE,N,Pleasant Valley,7Th,21
1372,1372,819 Pleasant Valley/Lyons,000819 Pleasant Valley & Lyons,30.263527,-97.708225,,https://www.capmetro.org/stopdetail/index.php?stop=1372,0,,,0,SE,M,Pleasant Valley,Lyons,14
1373,1373,851 Pleasant Valley/Webberville,000851 Pleasant Valley & Webberville,30.2653,-97.70876,,https://www.capmetro.org/stopdetail/index.php?stop=1373,0,,,0,NE,N,Pleasant Valley,Webberville,309
1377,1377,3601 Govalle/Gunter,003601 Govalle & Gunter,30.264616,-97.698463,,https://www.capmetro.org/stopdetail/index.php?stop=1377,0,,,0,SE,F,Govalle,Gunter,112
1379,1379,1017 Springdale/Goodwin,001017 Springdale & Goodwin,30.267244,-97.694388,,https://www.capmetro.org/stopdetail/index.php?stop=1379,0,,,0,SE,N,Springdale,Goodwin,28
1381,1381,1053 Springdale/Prock,001053 Springdale & Prock,30.27106,-97.69193,,https://www.capmetro.org/stopdetail/index.php?stop=1381,0,,,0,NE,F,Springdale,Prock,28
1382,1382,1107 Springdale/Ledesma,001107 Springdale & Ledesma,30.274299,-97.689894,,https://www.capmetro.org/stopdetail/index.php?stop=1382,0,,,0,NE,F,Springdale,Ledesma,25
1383,1383,1161 Springdale/Webberville,001161 Springdale & Webberville,30.277096,-97.688064,,https://www.capmetro.org/stopdetail/index.php?stop=1383,0,,,0,NE,M,Springdale,Webberville,28
1384,1384,1207 Springdale/12th,001207 Springdale & 12Th,30.279924,-97.686346,,https://www.capmetro.org/stopdetail/index.php?stop=1384,0,,,0,NE,M,Springdale,12Th,29
1385,1385,Springdale/Leslie,001500 Springdale & Leslie,30.282374,-97.684815,,https://www.capmetro.org/stopdetail/index.php?stop=1385,0,,,0,SE,N,Springdale,Leslie,31
1387,1387,1819 Springdale/Martin Luther King,001819 Springdale & Martin Luther King,30.28557,-97.68273,,https://www.capmetro.org/stopdetail/index.php?stop=1387,0,,,0,SE,N,Springdale,Martin Luther King,29
1396,1396,Berkman/Larkwood,005600 Berkman & Larkwood,30.31036,-97.69473,,https://www.capmetro.org/stopdetail/index.php?stop=1396,0,,,0,SE,N,Berkman,Larkwood,28
1398,1398,6001 Berkman/Briarcliff,006001 Berkman & Briarcliff,30.314786,-97.692049,,https://www.capmetro.org/stopdetail/index.php?stop=1398,0,,,0,NE,F,Berkman,Briarcliff,26
1399,1399,6207 Berkman/Glen Valley,006207 Berkman & Glen Valley,30.31646,-97.691029,,https://www.capmetro.org/stopdetail/index.php?stop=1399,0,,,0,NE,F,Berkman,Glen Valley,28
1400,1400,6509 Berkman/Wheless,006509 Berkman & Wheless,30.318728,-97.689634,,https://www.capmetro.org/stopdetail/index.php?stop=1400,0,,,0,NE,F,Berkman,Wheless,29
1401,1401,Berkman/US 290 SE Corner,006800 Berkman & US 290,30.320741,-97.688771,,https://www.capmetro.org/stopdetail/index.php?stop=1401,0,,,0,SE,N,Berkman,US 290,2
1402,1402,Berkman/US 290 NE Corner,007000 Berkman & US 290,30.32244,-97.68899,,https://www.capmetro.org/stopdetail/index.php?stop=1402,0,,,0,NE,F,Berkman,US 290,340
1408,1408,1034 St Johns/Meador,001034 st Johns & Meador,30.32925,-97.69644,,https://www.capmetro.org/stopdetail/index.php?stop=1408,0,,,0,NW,F,st Johns,Meador,301
1409,1409,1008 St Johns/Bethune,001008 st Johns & Bethune,30.33032,-97.69854,,https://www.capmetro.org/stopdetail/index.php?stop=1409,0,,,0,NW,F,st Johns,Bethune,298
1410,1410,900 St Johns/Bennett,000900 St. Johns & Bennett,30.331594,-97.701247,,https://www.capmetro.org/stopdetail/index.php?stop=1410,0,,,0,NW,F,St. Johns,Bennett,296
1412,1412,7100 Roland Johnson/St Johns,007100 Roland Johnson & st Johns,30.333174,-97.706079,,https://www.capmetro.org/stopdetail/index.php?stop=1412,0,,,0,SW,M,Roland Johnson,st Johns,207
1413,1413,6970 Roland Johnson/Huntland,006970 Roland Johnson & Huntland,30.330907,-97.706983,,https://www.capmetro.org/stopdetail/index.php?stop=1413,0,,,0,NW,N,Roland Johnson,Huntland,210
1414,1414,300 Huntland/Brenda,000300 Huntland & Brenda,30.330854,-97.710681,,https://www.capmetro.org/stopdetail/index.php?stop=1414,0,,,0,NE,N,Huntland,Brenda,256
1415,1415,6500 Jonathan Dr (Highland Mall),006500 Jonathon & Highland Mall,30.328767,-97.713056,,https://www.capmetro.org/stopdetail/index.php?stop=1415,0,,,0,NW,N,Jonathon,Highland Mall,190
1417,1417,7401 Lamar/St Johns,007401 Lamar & st Johns,30.341113,-97.716607,,https://www.capmetro.org/stopdetail/index.php?stop=1417,0,,,0,NE,M,Lamar,st Johns,28
1423,1423,Exposition/Warren,003400 Exposition & Warren,30.309551,-97.762879,,https://www.capmetro.org/stopdetail/index.php?stop=1423,0,,,0,NW,N,Exposition,Warren,186
1424,1424,Exposition/Mountain Laurel,003100 Exposition & Mountain Laurel,30.307628,-97.763402,,https://www.capmetro.org/stopdetail/index.php?stop=1424,0,,,0,NW,N,Exposition,Mountain Laurel,201
1425,1425,Exposition/Northwood,002850 Exposition & Northwood,30.305496,-97.764927,,https://www.capmetro.org/stopdetail/index.php?stop=1425,0,,,0,NW,N,Exposition,Northwood,190
1426,1426,2728 Exposition (Casis Elementary),002728 Exposition & Northwood,30.30379,-97.764542,,https://www.capmetro.org/stopdetail/index.php?stop=1426,0,,,0,SW,M,Exposition,Northwood,164
1440,1440,2525 Enfield/Norwalk,002525 Enfield & Norwalk,30.289983,-97.7712,,https://www.capmetro.org/stopdetail/index.php?stop=1440,0,,,0,SE,F,Enfield,Norwalk,124
1444,1444,1801 Enfield/Hartford,001801 Enfield & Hartford,30.284786,-97.762233,,https://www.capmetro.org/stopdetail/index.php?stop=1444,0,,,0,SW,N,Enfield,Hartford,128
1446,1446,1603 Enfield/West Lynn,001603 Enfield & West Lynn,30.282771,-97.758105,,https://www.capmetro.org/stopdetail/index.php?stop=1446,0,,,0,SW,N,Enfield,West Lynn,105
1465,1465,Oltorf/Alta Vista,000900 Oltorf & Alta Vista,30.23632,-97.74719,,https://www.capmetro.org/stopdetail/index.php?stop=1465,0,,,0,SE,F,Oltorf,Alta Vista,114
1466,1466,1101 Oltorf/Alta Vista,001101 Oltorf & Alta Vista,30.235651,-97.745688,,https://www.capmetro.org/stopdetail/index.php?stop=1466,0,,,0,SE,M,Oltorf,Alta Vista,120
1467,1467,1313 Oltorf/Schriber,001313 Oltorf & Schriber,30.234202,-97.743018,,https://www.capmetro.org/stopdetail/index.php?stop=1467,0,,,0,SE,M,Oltorf,Schriber,115
1474,1474,1605 Oltorf/IH 35,001605 Oltorf & IH 35,30.23322,-97.739459,,https://www.capmetro.org/stopdetail/index.php?stop=1474,0,,,0,SE,M,Oltorf,IH 35,108
1475,1475,1747 Oltorf/Parker,001747 Oltorf & Parker,30.232279,-97.737098,,https://www.capmetro.org/stopdetail/index.php?stop=1475,0,,,0,SW,N,Oltorf,Parker,115
1494,1494,710 Oltorf/East Side,000710 Oltorf & East Side,30.23677,-97.748611,,https://www.capmetro.org/stopdetail/index.php?stop=1494,0,,,0,NE,N,Oltorf,East Side,278
1504,1504,324 12th/Guadalupe,000324 12Th & Guadalupe,30.274749,-97.74333,,https://www.capmetro.org/stopdetail/index.php?stop=1504,0,,,0,NE,N,12Th,Guadalupe,287
1511,1511,Enfield/Pease,001600 Enfield & Pease,30.283102,-97.758934,,https://www.capmetro.org/stopdetail/index.php?stop=1511,0,,,0,NE,N,Enfield,Pease,285
1513,1513,1728 Enfield/Hartford,001728 Enfield & Hartford,30.28462,-97.761717,,https://www.capmetro.org/stopdetail/index.php?stop=1513,0,,,0,NE,N,Enfield,Hartford,312
1517,1517,2600 Enfield/Norwalk,002600 Enfield & Norwalk,30.29028,-97.771413,,https://www.capmetro.org/stopdetail/index.php?stop=1517,0,,,0,NW,F,Enfield,Norwalk,305
1519,1519,Enfield/Hopi,003200 Enfield & Hopi,30.292411,-97.775684,,https://www.capmetro.org/stopdetail/index.php?stop=1519,0,,,0,NW,F,Enfield,Hopi,299
1540,1540,6594 1st/William Cannon,006701 1St & William Cannon,30.197445,-97.7875,,https://www.capmetro.org/stopdetail/index.php?stop=1540,0,,,0,NE,F,1St,William Cannon,27
1541,1541,6403 S 1st/Eberhart,006403 1St & Eberhart,30.200331,-97.785673,,https://www.capmetro.org/stopdetail/index.php?stop=1541,0,,,0,SE,N,1St,Eberhart,27
1542,1542,6001 S 1st/Flournoy,006001 1St & Flournoy,30.203634,-97.783793,,https://www.capmetro.org/stopdetail/index.php?stop=1542,0,,,0,SE,N,1St,Flournoy,22
1543,1543,5803 South 1st/Flournoy,005803 1St & Flournoy,30.205408,-97.782945,,https://www.capmetro.org/stopdetail/index.php?stop=1543,0,,,0,NE,M,1St,Flournoy,23
1545,1545,5201 S 1st/Ramble,005201 1St & Ramble,30.211573,-97.779025,,https://www.capmetro.org/stopdetail/index.php?stop=1545,0,,,0,NE,F,1St,Ramble,18
1546,1546,5001 S 1st/Emerald Wood,005001 1St & Emerald Wood,30.213276,-97.778011,,https://www.capmetro.org/stopdetail/index.php?stop=1546,0,,,0,NE,M,1St,Emerald Wood,39
1547,1547,4901 S 1st/Heartwood,004901 1St & Heartwood,30.214438,-97.776945,,https://www.capmetro.org/stopdetail/index.php?stop=1547,0,,,0,SE,N,1St,Heartwood,34
1548,1548,4617 S 1st/Orland,004617 1St & Orland,30.216799,-97.775454,,https://www.capmetro.org/stopdetail/index.php?stop=1548,0,,,0,NE,M,1St,Orland,28
1549,1549,4401 S 1st/St Elmo,004401 1St & st Elmo,30.220937,-97.772909,,https://www.capmetro.org/stopdetail/index.php?stop=1549,0,,,0,SE,N,1St,st Elmo,28
1550,1550,4217 S 1st/Radam,004217 1St & Radam,30.223688,-97.771174,,https://www.capmetro.org/stopdetail/index.php?stop=1550,0,,,0,SE,N,1St,Radam,28
1553,1553,3811 S 1st/Krebs,003811 1St & Krebs,30.227804,-97.76856,,https://www.capmetro.org/stopdetail/index.php?stop=1553,0,,,0,SE,N,1St,Krebs,30
1554,1554,3715 1st/South Center,003715 1St & South Center,30.229626,-97.767469,,https://www.capmetro.org/stopdetail/index.php?stop=1554,0,,,0,NE,F,1St,South Center,29
1555,1555,3505 S 1st/Alpine,003505 1St & Alpine,30.231309,-97.766349,,https://www.capmetro.org/stopdetail/index.php?stop=1555,0,,,0,NE,F,1St,Alpine,28
1556,1556,3205 S 1st/South Park,003205 1St & South Park,30.232951,-97.765303,,https://www.capmetro.org/stopdetail/index.php?stop=1556,0,,,0,SE,N,1St,South Park,27
1557,1557,3001 S 1st/Powell,003001 1St & Powell,30.235094,-97.763975,,https://www.capmetro.org/stopdetail/index.php?stop=1557,0,,,0,SE,N,1St,Powell,30
1558,1558,2701 S 1st/Cumberland,002701 1St & Cumberland,30.238061,-97.762106,,https://www.capmetro.org/stopdetail/index.php?stop=1558,0,,,0,SE,N,1St,Cumberland,28
1559,1559,2529 S 1st/Herndon,002529 1St & Herndon,30.239949,-97.760859,,https://www.capmetro.org/stopdetail/index.php?stop=1559,0,,,0,NE,F,1St,Herndon,28
1560,1560,2401 S 1st/Oltorf,002401 1St & Oltorf,30.24193,-97.759656,,https://www.capmetro.org/stopdetail/index.php?stop=1560,0,,,0,SE,N,1St,Oltorf,28
1561,1561,2201 S 1st/Live Oak,002201 1St & Live Oak,30.244369,-97.757657,,https://www.capmetro.org/stopdetail/index.php?stop=1561,0,,,0,SE,N,1St,Live Oak,29
1562,1562,1801 S 1st/Annie,001801 1St & Annie,30.247241,-97.755836,,https://www.capmetro.org/stopdetail/index.php?stop=1562,0,,,0,SE,N,1St,Annie,26
1564,1564,1001 S 1st/Copeland,001001 1St & Copeland,30.253611,-97.75294,,https://www.capmetro.org/stopdetail/index.php?stop=1564,0,,,0,NE,M,1St,Copeland,28
1565,1565,615 South 1st/Copeland,000615 1St & Copeland,30.256192,-97.751284,,https://www.capmetro.org/stopdetail/index.php?stop=1565,0,,,0,NE,M,1St,Copeland,28
1566,1566,505 S 1st/Barton Springs,000505 1St & Barton Springs,30.258137,-97.750069,,https://www.capmetro.org/stopdetail/index.php?stop=1566,0,,,0,SE,N,1St,Barton Springs,27
1578,1578,2219 Manor/Chestnut,002219 Manor & Chestnut,30.284354,-97.718269,,https://www.capmetro.org/stopdetail/index.php?stop=1578,0,,,0,SW,N,Manor,Chestnut,78
